Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
ERR315344	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18856	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315344/ERR315344.sra	ERR315344.sra	ERR315344_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315344/ERR315344_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315344/ERR315344_1.fastq.gz	ERR315344_1.fastq.gz	ERR315344_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315344	HPA RNA-seq normal tissues	Illumina HiSeq 2000	18856	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315344/ERR315344.sra	ERR315344.sra	ERR315344_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315344/ERR315344_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315344/ERR315344_2.fastq.gz	ERR315344_2.fastq.gz	ERR315344_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315382	HPA RNA-seq normal tissues	Illumina HiSeq 2000	28829	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315382/ERR315382.sra	ERR315382.sra	ERR315382_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315382/ERR315382_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315382/ERR315382_1.fastq.gz	ERR315382_1.fastq.gz	ERR315382_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315382	HPA RNA-seq normal tissues	Illumina HiSeq 2000	28829	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315382/ERR315382.sra	ERR315382.sra	ERR315382_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315382/ERR315382_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315382/ERR315382_2.fastq.gz	ERR315382_2.fastq.gz	ERR315382_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315458	HPA RNA-seq normal tissues	Illumina HiSeq 2000	32459	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315458/ERR315458.sra	ERR315458.sra	ERR315458_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315458/ERR315458_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315458/ERR315458_1.fastq.gz	ERR315458_1.fastq.gz	ERR315458_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315458	HPA RNA-seq normal tissues	Illumina HiSeq 2000	32459	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315458/ERR315458.sra	ERR315458.sra	ERR315458_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315458/ERR315458_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315458/ERR315458_2.fastq.gz	ERR315458_2.fastq.gz	ERR315458_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315420	HPA RNA-seq normal tissues	Illumina HiSeq 2000	28869	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315420/ERR315420.sra	ERR315420.sra	ERR315420_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315420/ERR315420_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315420/ERR315420_1.fastq.gz	ERR315420_1.fastq.gz	ERR315420_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315420	HPA RNA-seq normal tissues	Illumina HiSeq 2000	28869	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315420/ERR315420.sra	ERR315420.sra	ERR315420_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315420/ERR315420_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315420/ERR315420_2.fastq.gz	ERR315420_2.fastq.gz	ERR315420_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315369	HPA RNA-seq normal tissues	Illumina HiSeq 2000	32330	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315369/ERR315369.sra	ERR315369.sra	ERR315369_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315369/ERR315369_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315369/ERR315369_1.fastq.gz	ERR315369_1.fastq.gz	ERR315369_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315369	HPA RNA-seq normal tissues	Illumina HiSeq 2000	32330	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315369/ERR315369.sra	ERR315369.sra	ERR315369_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315369/ERR315369_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315369/ERR315369_2.fastq.gz	ERR315369_2.fastq.gz	ERR315369_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315467	HPA RNA-seq normal tissues	Illumina HiSeq 2000	40597	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315467/ERR315467.sra	ERR315467.sra	ERR315467_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315467/ERR315467_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315467/ERR315467_1.fastq.gz	ERR315467_1.fastq.gz	ERR315467_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315467	HPA RNA-seq normal tissues	Illumina HiSeq 2000	40597	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315467/ERR315467.sra	ERR315467.sra	ERR315467_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315467/ERR315467_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315467/ERR315467_2.fastq.gz	ERR315467_2.fastq.gz	ERR315467_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315353	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27424	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315353/ERR315353.sra	ERR315353.sra	ERR315353_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315353/ERR315353_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315353/ERR315353_1.fastq.gz	ERR315353_1.fastq.gz	ERR315353_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315353	HPA RNA-seq normal tissues	Illumina HiSeq 2000	27424	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315353/ERR315353.sra	ERR315353.sra	ERR315353_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315353/ERR315353_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315353/ERR315353_2.fastq.gz	ERR315353_2.fastq.gz	ERR315353_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315331	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30570	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315331/ERR315331.sra	ERR315331.sra	ERR315331_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315331/ERR315331_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315331/ERR315331_1.fastq.gz	ERR315331_1.fastq.gz	ERR315331_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315331	HPA RNA-seq normal tissues	Illumina HiSeq 2000	30570	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315331/ERR315331.sra	ERR315331.sra	ERR315331_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315331/ERR315331_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315331/ERR315331_2.fastq.gz	ERR315331_2.fastq.gz	ERR315331_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315389	HPA RNA-seq normal tissues	Illumina HiSeq 2000	15952	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315389/ERR315389.sra	ERR315389.sra	ERR315389_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315389/ERR315389_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315389/ERR315389_1.fastq.gz	ERR315389_1.fastq.gz	ERR315389_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315389	HPA RNA-seq normal tissues	Illumina HiSeq 2000	15952	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315389/ERR315389.sra	ERR315389.sra	ERR315389_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315389/ERR315389_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315389/ERR315389_2.fastq.gz	ERR315389_2.fastq.gz	ERR315389_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315484	HPA RNA-seq normal tissues	Illumina HiSeq 2000	64092	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315484/ERR315484.sra	ERR315484.sra	ERR315484_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315484/ERR315484_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315484/ERR315484_1.fastq.gz	ERR315484_1.fastq.gz	ERR315484_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315484	HPA RNA-seq normal tissues	Illumina HiSeq 2000	64092	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315484/ERR315484.sra	ERR315484.sra	ERR315484_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315484/ERR315484_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315484/ERR315484_2.fastq.gz	ERR315484_2.fastq.gz	ERR315484_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315406	HPA RNA-seq normal tissues	Illumina HiSeq 2000	35192	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315406/ERR315406.sra	ERR315406.sra	ERR315406_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315406/ERR315406_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315406/ERR315406_1.fastq.gz	ERR315406_1.fastq.gz	ERR315406_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315406	HPA RNA-seq normal tissues	Illumina HiSeq 2000	35192	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315406/ERR315406.sra	ERR315406.sra	ERR315406_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315406/ERR315406_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315406/ERR315406_2.fastq.gz	ERR315406_2.fastq.gz	ERR315406_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315378	HPA RNA-seq normal tissues	Illumina HiSeq 2000	19818	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315378/ERR315378.sra	ERR315378.sra	ERR315378_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315378/ERR315378_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315378/ERR315378_1.fastq.gz	ERR315378_1.fastq.gz	ERR315378_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315378	HPA RNA-seq normal tissues	Illumina HiSeq 2000	19818	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315378/ERR315378.sra	ERR315378.sra	ERR315378_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315378/ERR315378_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315378/ERR315378_2.fastq.gz	ERR315378_2.fastq.gz	ERR315378_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315335	HPA RNA-seq normal tissues	Illumina HiSeq 2000	20494	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315335/ERR315335.sra	ERR315335.sra	ERR315335_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315335/ERR315335_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315335/ERR315335_1.fastq.gz	ERR315335_1.fastq.gz	ERR315335_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315335	HPA RNA-seq normal tissues	Illumina HiSeq 2000	20494	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315335/ERR315335.sra	ERR315335.sra	ERR315335_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315335/ERR315335_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315335/ERR315335_2.fastq.gz	ERR315335_2.fastq.gz	ERR315335_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315471	HPA RNA-seq normal tissues	Illumina HiSeq 2000	16550	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315471/ERR315471.sra	ERR315471.sra	ERR315471_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315471/ERR315471_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315471/ERR315471_1.fastq.gz	ERR315471_1.fastq.gz	ERR315471_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315471	HPA RNA-seq normal tissues	Illumina HiSeq 2000	16550	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315471/ERR315471.sra	ERR315471.sra	ERR315471_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315471/ERR315471_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315471/ERR315471_2.fastq.gz	ERR315471_2.fastq.gz	ERR315471_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315393	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24232	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315393/ERR315393.sra	ERR315393.sra	ERR315393_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315393/ERR315393_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315393/ERR315393_1.fastq.gz	ERR315393_1.fastq.gz	ERR315393_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315393	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24232	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315393/ERR315393.sra	ERR315393.sra	ERR315393_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315393/ERR315393_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315393/ERR315393_2.fastq.gz	ERR315393_2.fastq.gz	ERR315393_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315351	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17793	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315351/ERR315351.sra	ERR315351.sra	ERR315351_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315351/ERR315351_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315351/ERR315351_1.fastq.gz	ERR315351_1.fastq.gz	ERR315351_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315351	HPA RNA-seq normal tissues	Illumina HiSeq 2000	17793	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315351/ERR315351.sra	ERR315351.sra	ERR315351_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315351/ERR315351_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315351/ERR315351_2.fastq.gz	ERR315351_2.fastq.gz	ERR315351_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315407	HPA RNA-seq normal tissues	Illumina HiSeq 2000	21965	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315407/ERR315407.sra	ERR315407.sra	ERR315407_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315407/ERR315407_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315407/ERR315407_1.fastq.gz	ERR315407_1.fastq.gz	ERR315407_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315407	HPA RNA-seq normal tissues	Illumina HiSeq 2000	21965	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315407/ERR315407.sra	ERR315407.sra	ERR315407_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315407/ERR315407_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315407/ERR315407_2.fastq.gz	ERR315407_2.fastq.gz	ERR315407_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315356	HPA RNA-seq normal tissues	Illumina HiSeq 2000	35820	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315356/ERR315356.sra	ERR315356.sra	ERR315356_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315356/ERR315356_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315356/ERR315356_1.fastq.gz	ERR315356_1.fastq.gz	ERR315356_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315356	HPA RNA-seq normal tissues	Illumina HiSeq 2000	35820	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315356/ERR315356.sra	ERR315356.sra	ERR315356_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315356/ERR315356_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315356/ERR315356_2.fastq.gz	ERR315356_2.fastq.gz	ERR315356_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315394	HPA RNA-seq normal tissues	Illumina HiSeq 2000	12314	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315394/ERR315394.sra	ERR315394.sra	ERR315394_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315394/ERR315394_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315394/ERR315394_1.fastq.gz	ERR315394_1.fastq.gz	ERR315394_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315394	HPA RNA-seq normal tissues	Illumina HiSeq 2000	12314	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315394/ERR315394.sra	ERR315394.sra	ERR315394_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315394/ERR315394_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315394/ERR315394_2.fastq.gz	ERR315394_2.fastq.gz	ERR315394_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315364	HPA RNA-seq normal tissues	Illumina HiSeq 2000	21493	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315364/ERR315364.sra	ERR315364.sra	ERR315364_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315364/ERR315364_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315364/ERR315364_1.fastq.gz	ERR315364_1.fastq.gz	ERR315364_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315364	HPA RNA-seq normal tissues	Illumina HiSeq 2000	21493	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315364/ERR315364.sra	ERR315364.sra	ERR315364_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315364/ERR315364_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315364/ERR315364_2.fastq.gz	ERR315364_2.fastq.gz	ERR315364_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315398	HPA RNA-seq normal tissues	Illumina HiSeq 2000	35581	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315398/ERR315398.sra	ERR315398.sra	ERR315398_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315398/ERR315398_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315398/ERR315398_1.fastq.gz	ERR315398_1.fastq.gz	ERR315398_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315398	HPA RNA-seq normal tissues	Illumina HiSeq 2000	35581	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315398/ERR315398.sra	ERR315398.sra	ERR315398_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315398/ERR315398_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315398/ERR315398_2.fastq.gz	ERR315398_2.fastq.gz	ERR315398_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315430	HPA RNA-seq normal tissues	Illumina HiSeq 2000	35110	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315430/ERR315430.sra	ERR315430.sra	ERR315430_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315430/ERR315430_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315430/ERR315430_1.fastq.gz	ERR315430_1.fastq.gz	ERR315430_HPA_RNA-seq_normal_tissues_1.fastq.gz
ERR315430	HPA RNA-seq normal tissues	Illumina HiSeq 2000	35110	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315430/ERR315430.sra	ERR315430.sra	ERR315430_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315430/ERR315430_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315430/ERR315430_2.fastq.gz	ERR315430_2.fastq.gz	ERR315430_HPA_RNA-seq_normal_tissues_2.fastq.gz
ERR315381	HPA RNA-seq normal tissues	Illumina HiSeq 2000	24132	1386777600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/ERR/ERR315/ERR315381/ERR315381.sra	ERR315381.sra	ERR315381_HPA_RNA-seq_normal_tissues.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315381/ERR315381_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR315/ERR315381/ERR315381_1.fastq.gz	ERR315381_1.fastq.gz	ERR315381_HPA_RNA-seq_normal_tissues_1.fastq.gz
